customer_id,city,acquisition_channel,order_count,net_gmv,first_order_date,retained_90d_raw
C137314,Ericmouth,Paid Search,1,140.83,2025-06-25,0
C137315,East Jessetown,Organic,1,172.75,2023-10-29,0
C137316,North Noahstad,Referral,1,276.9,2025-04-28,0
C137317,Robinsonshire,Organic,1,901.13,2025-06-02,0
C137318,Lake Debra,Paid Search,1,2138.71,2024-11-14,0
C137319,East Jill,Referral,17,14360.13,2024-09-02,1
C137320,Lake Debra,Social Media,1,1338.73,2025-05-26,0
C137321,Robinsonshire,Social Media,1,527.03,2024-08-20,0
C137322,North Noahstad,Social Media,1,732.7,2024-07-30,0
C137323,New Roberttown,Organic,1,967.14,2025-02-23,0
C137324,North Judithbury,Social Media,21,12906.13,2023-12-14,1
C137325,New Roberttown,Organic,17,5092.86,2024-08-13,1
C137326,New Roberttown,Organic,1,252.5,2025-03-11,0
C137327,North Noahstad,Paid Search,1,1513.63,2024-10-19,0
C137328,East Jill,Social Media,1,317.45,2024-03-02,0
C137329,North Noahstad,App Store,1,70.08,2024-02-15,0
C137330,East Jill,Social Media,1,364.33,2024-09-16,0
C137331,Ericmouth,Social Media,1,415.65,2024-04-06,0
C137332,Lake Debra,Paid Search,1,385.27,2024-03-14,0
C137333,North Judithbury,Social Media,1,282.54,2024-01-17,0
C137334,Lisatown,App Store,19,9886.85,2023-09-11,1
C137335,Lake Roberto,Organic,13,5554.01,2024-09-14,1
C137336,Ericmouth,App Store,1,219.99,2024-02-01,0
C137337,East Jill,App Store,1,1061.04,2024-09-15,0
C137338,Lisatown,App Store,11,6400.08,2025-05-13,1
C137339,Robinsonshire,Social Media,1,174.67,2023-11-04,0
C137340,Lake Debra,Organic,1,833.46,2025-03-12,0
C137341,Ericmouth,Paid Search,15,8942.08,2025-01-12,1
C137342,Lake Debra,Organic,1,550.67,2023-12-21,0
C137343,East Jessetown,Social Media,1,738.91,2023-11-22,0
C137344,Robinsonshire,Referral,15,16727.96,2024-04-18,1
C137345,North Noahstad,Social Media,9,3796.76,2024-11-18,1
C137346,Ericmouth,App Store,1,206.82,2024-09-10,0
C137347,Lake Roberto,App Store,1,256.85,2023-08-16,0
C137348,North Judithbury,Organic,1,577.91,2023-10-18,0
C137349,East Jessetown,Paid Search,1,415.77,2025-05-04,0
C137350,North Judithbury,Referral,8,5063.76,2023-12-11,1
C137351,North Judithbury,Referral,17,15248.31,2023-08-13,1
C137352,Ericmouth,Paid Search,1,283.48,2024-01-09,0
C137353,Ericmouth,Social Media,24,14648.38,2023-08-17,1
C137354,East Jill,Paid Search,1,888.01,2024-08-10,0
C137355,Lake Debra,Paid Search,1,435.23,2023-09-05,0
C137356,New Roberttown,Organic,1,155.38,2023-07-09,0
C137357,North Judithbury,Paid Search,0,0.0,,0
C137358,East Jessetown,Referral,31,23428.11,2024-10-25,1
C137359,East Jill,Paid Search,16,17330.82,2024-08-09,1
C137360,Lake Roberto,Social Media,1,1164.88,2023-12-14,0
C137361,North Noahstad,Paid Search,22,16528.22,2023-10-24,1
C137362,Lake Debra,App Store,1,232.03,2024-07-28,0
C137363,New Roberttown,Social Media,1,262.39,2024-12-31,0
C137364,Lake Debra,Paid Search,1,330.46,2024-06-07,0
C137365,North Noahstad,Organic,1,484.77,2023-10-01,0
C137366,East Jill,Organic,1,831.23,2024-04-27,0
C137367,Lisatown,Paid Search,1,350.69,2025-05-18,0
C137368,North Judithbury,Paid Search,1,130.95,2025-05-31,0
C137369,East Jessetown,Social Media,20,15359.57,2024-05-17,1
C137370,Lake Debra,App Store,1,107.42,2025-06-02,0
C137371,East Jessetown,Referral,10,5638.82,2024-08-01,1
C137372,East Jill,Social Media,1,517.63,2024-12-24,0
C137373,Lake Roberto,Paid Search,1,131.55,2025-01-15,0
C137374,Lisatown,Referral,1,995.98,2024-07-20,0
C137375,Lake Debra,Organic,19,8219.17,2025-03-01,1
C137376,Lake Debra,Referral,1,254.04,2025-06-11,0
C137377,North Judithbury,Organic,1,206.1,2025-02-02,0
C137378,Lisatown,App Store,1,255.32,2024-06-08,0
C137379,New Roberttown,Organic,1,15.47,2024-03-08,0
C137380,East Jessetown,App Store,1,987.8,2023-11-16,0
C137381,Ericmouth,Referral,19,10961.02,2024-12-30,1
C137382,Lisatown,Paid Search,1,480.99,2024-11-07,0
C137383,Lisatown,Social Media,1,628.47,2023-09-05,0
C137384,New Roberttown,Social Media,1,303.78,2024-11-08,0
C137385,Robinsonshire,Paid Search,1,773.96,2024-10-07,0
C137386,North Judithbury,Organic,1,322.42,2024-09-10,0
C137387,New Roberttown,Paid Search,31,30487.91,2024-03-17,1
C137388,Ericmouth,Referral,43,17911.62,2025-01-18,1
C137389,Lake Debra,App Store,19,11877.43,2023-07-20,1
C137390,Lisatown,Referral,1,61.63,2023-12-12,0
C137391,Lake Roberto,Paid Search,1,104.21,2025-01-29,0
C137392,North Noahstad,App Store,1,322.21,2025-01-09,0
C137393,North Judithbury,Organic,11,4421.08,2025-04-06,1
C137394,Robinsonshire,App Store,21,15525.15,2025-06-30,1
C137395,North Noahstad,Paid Search,1,551.26,2023-10-07,0
C137396,East Jill,Organic,1,262.8,2023-11-14,0
C137397,Ericmouth,Organic,1,192.19,2023-10-31,0
C137398,Robinsonshire,Referral,1,241.39,2024-07-12,0
C137399,East Jessetown,Organic,15,15237.41,2023-10-03,0
C137400,Lake Roberto,Paid Search,1,705.83,2025-06-03,0
C137401,Ericmouth,App Store,43,53336.63,2025-06-30,0
C137402,East Jill,Referral,28,21867.9,2025-03-18,1
C137403,Lisatown,Paid Search,1,938.21,2023-08-10,0
C137404,North Noahstad,Paid Search,1,147.36,2024-06-03,0
C137405,Lisatown,Paid Search,1,333.19,2024-11-26,0
C137406,Robinsonshire,Referral,1,401.05,2024-03-02,0
C137407,East Jill,App Store,1,1198.25,2023-08-02,0
C137408,Lake Debra,Paid Search,1,291.28,2024-03-10,0
C137409,North Noahstad,Referral,1,803.85,2024-10-23,0
C137410,Lake Roberto,Organic,15,9192.31,2024-05-21,1
C137411,Lake Debra,Paid Search,1,526.08,2025-06-13,0
C137412,East Jessetown,Referral,0,0.0,,0
C137413,Ericmouth,Social Media,1,412.13,2023-11-07,0
C137414,North Noahstad,Paid Search,21,18903.44,2025-03-31,1
C137415,New Roberttown,Social Media,1,223.1,2024-11-21,0
C137416,Ericmouth,Paid Search,26,20736.39,2024-02-21,1
C137417,East Jessetown,Social Media,1,1115.01,2024-11-27,0
C137418,Ericmouth,Paid Search,1,614.07,2025-05-30,0
C137419,North Noahstad,Social Media,1,45.33,2024-02-26,0
C137420,Lisatown,Referral,1,37.02,2024-01-28,0
C137421,Lake Debra,Organic,23,13640.86,2025-04-12,1
C137422,East Jessetown,Paid Search,1,940.0,2024-09-01,0
C137423,North Judithbury,Organic,1,383.67,2024-11-25,0
C137424,North Judithbury,Organic,1,1351.12,2025-06-29,0
C137425,Ericmouth,App Store,14,5124.77,2023-12-06,1
C137426,Lisatown,App Store,26,18552.72,2025-01-15,1
C137427,New Roberttown,Paid Search,1,2110.31,2023-10-17,0
C137428,Robinsonshire,Paid Search,1,862.62,2023-12-09,0
C137429,Ericmouth,Referral,1,364.79,2025-03-10,0
C137430,Lisatown,Referral,1,470.47,2024-03-24,0
C137431,North Noahstad,Social Media,29,25784.11,2023-09-02,1
C137432,East Jill,Referral,1,578.65,2024-03-18,0
C137433,North Judithbury,Organic,1,126.86,2025-03-27,0
C137434,Lisatown,Organic,1,93.93,2024-05-18,0
C137435,Robinsonshire,Organic,1,456.68,2023-09-13,0
C137436,Lisatown,Social Media,1,662.48,2024-11-21,0
C137437,North Noahstad,Organic,1,99.0,2025-03-31,0
C137438,East Jill,Social Media,6,4778.99,2024-09-20,1
C137439,North Noahstad,Social Media,1,248.61,2024-01-04,0
C137440,North Judithbury,Referral,1,1003.37,2024-05-14,0
C137441,Robinsonshire,Organic,4,4694.72,2025-02-14,1
C137442,Ericmouth,Referral,11,7468.82,2023-11-07,0
C137443,Lisatown,Social Media,1,243.71,2025-06-30,0
C137444,New Roberttown,Referral,27,20685.1,2024-01-24,1
C137445,Lisatown,Paid Search,1,146.58,2024-01-25,0
C137446,North Noahstad,Paid Search,25,28452.3,2025-04-17,1
C137447,New Roberttown,App Store,1,584.23,2025-03-11,0
C137448,North Noahstad,Paid Search,1,1515.75,2024-03-07,0
C137449,Lisatown,Organic,1,130.68,2025-01-31,0
C137450,North Judithbury,Organic,1,912.03,2023-07-03,0
C137451,East Jessetown,Referral,1,86.83,2025-01-30,0
C137452,Ericmouth,Social Media,1,935.64,2025-04-12,0
C137453,East Jessetown,App Store,6,2479.83,2024-03-01,0
C137454,North Noahstad,Paid Search,1,579.3,2024-01-01,0
C137455,Lake Debra,Paid Search,20,8464.57,2025-03-09,1
C137456,East Jessetown,App Store,1,307.57,2024-10-24,0
C137457,Ericmouth,App Store,1,331.76,2025-05-23,0
C137458,Lake Roberto,Organic,9,3456.01,2023-07-22,1
C137459,New Roberttown,Organic,11,11164.96,2023-07-10,1
C137460,Lake Roberto,Organic,26,25042.28,2023-07-30,1
C137461,New Roberttown,App Store,24,13143.04,2025-02-13,1
C137462,Ericmouth,Organic,1,760.74,2023-09-14,0
C137463,North Judithbury,Paid Search,17,22337.62,2023-09-07,1
C137464,Lisatown,Paid Search,1,248.53,2024-01-24,0
C137465,East Jill,Organic,1,362.11,2023-12-05,0
C137466,Lisatown,Social Media,1,109.24,2024-11-13,0
C137467,North Noahstad,Organic,1,508.1,2024-04-05,0
C137468,Lisatown,App Store,12,8290.83,2024-01-04,1
C137469,Lake Debra,Social Media,1,1428.85,2025-06-24,0
C137470,Ericmouth,Social Media,1,505.85,2024-11-18,0
C137471,East Jill,Social Media,1,1344.11,2024-12-15,0
C137472,Robinsonshire,Organic,19,8717.02,2024-11-21,1
C137473,North Noahstad,Organic,1,113.46,2025-06-29,0
C137474,East Jessetown,Paid Search,1,691.81,2025-03-23,0
C137475,North Judithbury,Paid Search,18,8367.26,2024-04-18,1
C137476,Lake Debra,App Store,24,13748.93,2024-05-04,1
C137477,Lake Debra,Organic,1,170.51,2024-12-16,0
C137478,Ericmouth,App Store,1,322.31,2024-07-28,0
C137479,Ericmouth,App Store,26,19043.78,2024-11-07,1
C137480,East Jessetown,Social Media,1,828.76,2024-11-11,0
C137481,Lake Roberto,Organic,1,359.22,2023-07-08,0
C137482,East Jill,Paid Search,1,430.89,2024-04-21,0
C137483,East Jill,Paid Search,1,1226.5,2023-09-09,0
C137484,Lisatown,Paid Search,11,8525.6,2024-10-30,1
C137485,Lake Roberto,Paid Search,1,546.5,2023-07-13,0
C137486,Ericmouth,Organic,13,8005.34,2025-04-17,1
C137487,Lisatown,Organic,1,32.15,2024-06-10,0
C137488,East Jill,Social Media,1,206.67,2024-05-28,0
C137489,Lisatown,App Store,22,22102.24,2024-08-27,1
C137490,Lake Debra,Paid Search,1,181.39,2024-05-24,0
C137491,New Roberttown,Organic,1,931.86,2023-08-02,0
C137492,East Jessetown,Organic,1,343.31,2025-02-12,0
C137493,Ericmouth,Social Media,67,35194.11,2024-01-01,1
C137494,East Jill,Organic,36,23966.93,2024-09-29,1
C137495,Robinsonshire,Organic,14,6791.37,2025-01-30,1
C137496,North Judithbury,App Store,1,322.25,2023-09-20,0
C137497,Lake Roberto,Paid Search,1,455.95,2023-10-02,0
C137498,East Jill,App Store,1,735.48,2023-07-14,0
C137499,North Noahstad,Referral,19,11841.63,2024-11-17,1
C137500,Ericmouth,Social Media,1,411.07,2025-06-14,0
C137501,Ericmouth,Social Media,1,395.39,2024-05-28,0
C137502,East Jessetown,App Store,8,5840.89,2025-01-12,1
C137503,Lake Roberto,Social Media,1,665.79,2023-08-28,0
C137504,East Jill,Organic,1,806.28,2024-01-13,0
C137505,New Roberttown,Referral,36,20808.25,2024-12-23,1
C137506,East Jill,Social Media,1,301.54,2025-05-22,0
C137507,North Judithbury,Organic,1,1100.57,2025-03-16,0
C137508,East Jessetown,Paid Search,1,1043.53,2023-09-25,0
C137509,Robinsonshire,Paid Search,1,1277.22,2024-07-24,0
C137510,Ericmouth,Organic,51,32829.77,2024-12-23,1
C137511,North Judithbury,Organic,1,227.53,2024-08-09,0
C137512,Lake Debra,Social Media,1,658.84,2024-01-20,0
C137513,Lake Roberto,Social Media,1,1513.38,2023-08-17,0
C137514,New Roberttown,Referral,1,1313.56,2024-10-10,0
C137515,Lake Roberto,App Store,10,4058.14,2025-05-27,1
C137516,Robinsonshire,Organic,1,796.95,2023-09-11,0
C137517,Robinsonshire,Referral,1,202.62,2025-04-06,0
C137518,East Jill,App Store,1,445.14,2025-02-12,0
C137519,East Jill,Organic,1,231.28,2025-07-01,0
C137520,Ericmouth,Organic,0,0.0,,0
C137521,Ericmouth,App Store,45,37291.82,2024-12-28,1
C137522,Lake Debra,Organic,18,12294.87,2023-12-24,1
C137523,Robinsonshire,Organic,1,1059.2,2024-10-03,0
C137524,Robinsonshire,Social Media,15,14613.42,2023-09-15,1
C137525,Robinsonshire,Paid Search,19,12409.3,2025-03-30,1
C137526,Lake Roberto,App Store,1,19.06,2024-06-18,0
C137527,Robinsonshire,App Store,1,273.58,2025-05-23,0
C137528,East Jill,Organic,1,49.68,2025-03-15,0
C137529,North Judithbury,Paid Search,1,742.16,2025-05-08,0
C137530,Ericmouth,Referral,1,994.89,2024-11-27,0
C137531,Lake Roberto,Referral,6,5144.0,2023-07-28,0
C137532,East Jill,Referral,1,118.71,2025-06-14,0
C137533,North Judithbury,Referral,1,456.15,2025-01-20,0
C137534,New Roberttown,Social Media,1,296.08,2024-02-05,0
C137535,Robinsonshire,Paid Search,39,29482.0,2024-04-01,1
C137536,Robinsonshire,Social Media,18,13959.19,2025-01-23,1
C137537,East Jill,Organic,9,11441.16,2025-02-18,1
C137538,East Jill,Paid Search,1,1454.62,2023-10-19,0
C137539,New Roberttown,Organic,1,606.47,2023-08-14,0
C137540,Lake Debra,App Store,38,23571.62,2024-11-08,1
C137541,New Roberttown,App Store,1,116.28,2024-07-22,0
C137542,Lake Debra,App Store,1,218.29,2024-10-02,0
C137543,North Judithbury,Referral,1,620.16,2025-06-22,0
C137544,North Noahstad,Paid Search,1,459.76,2024-10-24,0
C137545,Ericmouth,Organic,1,879.61,2024-09-19,0
C137546,East Jessetown,Social Media,15,13055.1,2023-09-22,1
C137547,Ericmouth,Referral,15,10261.17,2023-08-13,1
C137548,Robinsonshire,App Store,1,647.64,2025-05-21,0
C137549,North Judithbury,Social Media,9,10399.51,2025-06-04,1
C137550,New Roberttown,Social Media,21,7512.98,2025-03-18,1
C137551,North Judithbury,Organic,11,14286.31,2024-01-29,1
C137552,Lake Roberto,Social Media,17,7035.17,2025-03-15,1
C137553,Lake Roberto,Social Media,1,2193.82,2025-05-10,0
C137554,Lisatown,Organic,1,408.17,2023-07-29,0
C137555,North Judithbury,Referral,11,5006.99,2023-12-16,1
C137556,New Roberttown,App Store,1,2103.39,2023-12-03,0
C137557,Lake Debra,App Store,11,8343.86,2024-06-27,1
C137558,East Jill,Referral,11,5562.89,2025-01-18,1
C137559,East Jill,Social Media,1,339.45,2023-10-02,0
C137560,East Jessetown,App Store,1,646.21,2024-03-11,0
C137561,Robinsonshire,Organic,1,428.12,2025-04-09,0
C137562,North Judithbury,Organic,1,104.64,2023-11-21,0
C137563,North Noahstad,Organic,1,1000.85,2024-10-30,0
C137564,Lake Debra,Referral,1,135.53,2024-04-13,0
C137565,East Jill,Paid Search,1,840.15,2023-09-23,0
C137566,North Judithbury,Referral,1,123.99,2024-02-05,0
C137567,North Noahstad,Referral,18,13439.87,2025-03-15,1
C137568,Robinsonshire,Social Media,1,282.81,2024-07-29,0
C137569,Ericmouth,App Store,1,231.14,2025-06-25,0
C137570,Lake Roberto,Paid Search,1,1126.69,2024-06-16,0
C137571,North Noahstad,App Store,1,342.51,2025-05-28,0
C137572,Ericmouth,Paid Search,1,344.43,2023-07-28,0
C137573,Lake Roberto,Organic,1,1292.7,2023-08-04,0
C137574,Ericmouth,App Store,1,411.64,2025-05-19,0
C137575,Ericmouth,Organic,1,446.35,2025-02-01,0
C137576,New Roberttown,App Store,13,7922.69,2025-06-30,1
C137577,Robinsonshire,Organic,18,9607.47,2025-05-12,1
C137578,North Noahstad,App Store,23,10883.67,2024-10-26,1
C137579,Ericmouth,App Store,1,1729.4,2025-07-01,0
C137580,East Jill,Referral,1,294.54,2023-07-06,0
C137581,East Jill,Referral,30,23410.87,2025-05-25,1
C137582,New Roberttown,App Store,29,18461.88,2024-09-27,1
C137583,Lake Roberto,Social Media,1,312.03,2025-04-02,0
C137584,East Jessetown,Social Media,1,804.9,2024-09-20,0
C137585,Lisatown,Social Media,1,578.88,2025-04-22,0
C137586,East Jill,App Store,12,6304.58,2024-10-04,1
C137587,North Judithbury,Organic,1,87.73,2023-12-06,0
C137588,Lake Roberto,Social Media,1,790.94,2024-08-05,0
C137589,New Roberttown,Organic,1,645.64,2025-05-29,0
C137590,North Judithbury,Social Media,15,6938.93,2024-10-29,1
C137591,New Roberttown,Referral,38,20835.48,2025-01-19,1
C137592,East Jessetown,App Store,1,267.51,2024-09-18,0
C137593,Lake Debra,Social Media,1,1401.45,2024-02-09,0
C137594,Ericmouth,Organic,1,741.69,2024-04-25,0
C137595,East Jill,Paid Search,1,293.68,2024-05-29,0
C137596,Lisatown,Referral,1,164.62,2024-12-30,0
C137597,New Roberttown,Organic,1,247.01,2024-02-18,0
C137598,Lake Debra,Social Media,15,9703.64,2024-05-26,1
C137599,New Roberttown,Paid Search,21,13661.92,2024-11-19,1
C137600,East Jessetown,Referral,42,29463.64,2023-09-14,1
C137601,Robinsonshire,Referral,1,658.29,2023-10-07,0
C137602,Robinsonshire,App Store,34,15385.46,2023-09-10,1
C137603,East Jill,Organic,8,4827.39,2024-02-11,1
C137604,East Jill,App Store,14,6491.29,2024-10-04,1
C137605,New Roberttown,Paid Search,1,394.81,2024-12-15,0
C137606,Ericmouth,Organic,18,13977.34,2024-06-23,1
C137607,East Jessetown,Referral,1,666.96,2025-02-04,0
C137608,Robinsonshire,Social Media,28,13522.97,2023-09-29,1
C137609,Lake Debra,App Store,1,635.5,2024-07-04,0
C137610,East Jessetown,App Store,1,273.11,2025-03-20,0
C137611,North Judithbury,Social Media,1,572.4,2024-09-24,0
C137612,Lake Debra,Paid Search,1,356.21,2023-07-30,0
C137613,North Noahstad,Organic,13,6866.9,2025-01-03,1
C137614,North Noahstad,Paid Search,19,11444.69,2025-01-29,1
C137615,East Jessetown,App Store,13,6376.12,2024-06-17,1
C137616,Robinsonshire,Paid Search,1,250.2,2024-10-31,0
C137617,New Roberttown,App Store,1,179.67,2024-10-01,0
C137618,North Noahstad,Paid Search,1,360.12,2024-01-23,0
C137619,Robinsonshire,Paid Search,1,1346.89,2023-10-10,0
C137620,North Noahstad,Organic,1,1162.61,2024-11-13,0
C137621,Ericmouth,Social Media,1,95.78,2025-06-02,0
C137622,East Jessetown,App Store,6,4892.82,2024-03-07,1
C137623,Lake Debra,App Store,1,1078.32,2023-12-11,0
C137624,Robinsonshire,Referral,29,19866.66,2023-08-13,1
C137625,New Roberttown,Referral,1,651.41,2024-05-31,0
C137626,Ericmouth,Organic,1,316.02,2023-08-10,0
C137627,Robinsonshire,App Store,1,100.29,2025-04-27,0
C137628,New Roberttown,App Store,1,1089.28,2025-01-22,0
C137629,Lake Debra,App Store,1,228.58,2024-04-09,0
C137630,Ericmouth,Organic,1,165.6,2024-05-12,0
C137631,Lake Debra,Paid Search,1,333.93,2023-12-06,0
C137632,Lake Roberto,Social Media,1,195.38,2024-12-29,0
C137633,North Noahstad,Paid Search,1,126.95,2025-03-11,0
C137634,East Jessetown,Paid Search,1,167.9,2025-02-10,0
C137635,North Noahstad,Paid Search,6,3626.63,2023-09-26,0
C137636,Lake Debra,Social Media,6,2372.46,2024-06-26,1
C137637,Robinsonshire,App Store,1,1223.19,2025-02-21,0
C137638,Lake Roberto,Social Media,1,370.26,2024-01-08,0
C137639,North Judithbury,Organic,27,19987.93,2023-10-13,1
C137640,Lake Roberto,Paid Search,1,1295.64,2024-10-12,0
C137641,Robinsonshire,Social Media,12,12831.14,2023-07-26,1
C137642,Lisatown,App Store,1,560.18,2024-01-31,0
C137643,North Noahstad,App Store,1,1193.52,2023-11-30,0
C137644,Lake Debra,Social Media,1,2452.42,2024-06-02,0
C137645,North Noahstad,Social Media,1,118.37,2024-02-28,0
C137646,Robinsonshire,Referral,1,757.98,2024-12-24,0
C137647,New Roberttown,App Store,1,835.96,2024-04-22,0
C137648,Lisatown,Paid Search,1,319.56,2024-05-09,0
C137649,East Jill,Social Media,1,830.06,2025-02-07,0
C137650,Ericmouth,Organic,15,4349.43,2023-11-25,1
C137651,East Jill,App Store,1,215.22,2025-03-29,0
C137652,Lake Debra,App Store,1,116.68,2024-11-01,0
C137653,Ericmouth,Paid Search,1,231.78,2024-03-19,0
C137654,North Judithbury,Paid Search,14,7206.3,2024-03-08,1
C137655,Lake Debra,Referral,31,21448.77,2023-11-01,1
C137656,Robinsonshire,Organic,1,95.52,2023-08-12,0
C137657,East Jessetown,Referral,23,8517.23,2024-04-12,1
C137658,Lisatown,Organic,9,4600.39,2024-05-31,1
C137659,East Jessetown,App Store,15,13465.13,2025-01-18,1
C137660,East Jessetown,Social Media,9,3951.16,2024-08-22,1
C137661,New Roberttown,Paid Search,1,317.12,2025-06-06,0
C137662,Lisatown,Referral,26,15796.56,2023-07-20,1
C137663,Ericmouth,Organic,1,186.96,2024-02-05,0
C137664,East Jill,Social Media,1,39.5,2024-12-18,0
C137665,Lake Debra,App Store,1,850.28,2023-07-30,0
C137666,New Roberttown,Organic,1,2239.27,2023-10-26,0
C137667,New Roberttown,Organic,11,7714.77,2025-04-08,1
C137668,North Noahstad,Social Media,1,762.98,2025-04-16,0
C137669,Lake Roberto,Organic,13,5838.27,2024-03-06,1
C137670,North Noahstad,Social Media,0,0.0,,0
C137671,Lisatown,Paid Search,1,1502.03,2024-10-14,0
C137672,Lisatown,Organic,1,484.12,2024-03-26,0
C137673,Lake Roberto,Social Media,24,15502.33,2023-10-16,1
C137674,Lisatown,Paid Search,1,426.59,2024-05-24,0
C137675,Ericmouth,Social Media,1,1147.44,2024-05-30,0
C137676,East Jessetown,Organic,1,764.61,2024-05-28,0
C137677,East Jill,Organic,24,19397.65,2024-05-16,1
C137678,Lake Debra,Social Media,1,225.3,2024-12-04,0
C137679,North Judithbury,Organic,23,12392.02,2024-09-20,1
C137680,North Judithbury,Paid Search,1,453.75,2025-04-08,0
C137681,North Judithbury,Paid Search,17,15923.88,2024-09-30,1
C137682,North Judithbury,Paid Search,11,7021.54,2025-04-24,1
C137683,Lake Roberto,Paid Search,1,253.23,2024-06-04,0
C137684,Robinsonshire,Paid Search,1,812.72,2024-04-04,0
C137685,North Noahstad,Paid Search,1,448.44,2025-06-13,0
C137686,New Roberttown,App Store,1,378.69,2023-07-04,0
C137687,East Jessetown,Organic,1,430.29,2025-06-15,0
C137688,Lake Debra,Organic,11,4074.46,2024-03-14,1
C137689,Lake Roberto,Organic,30,12861.9,2023-12-01,1
C137690,North Noahstad,Organic,0,0.0,,0
C137691,Lake Roberto,Paid Search,0,0.0,,0
C137692,Robinsonshire,Paid Search,1,431.16,2025-05-01,0
C137693,North Noahstad,App Store,14,5684.58,2024-05-31,1
C137694,East Jill,Paid Search,1,1161.78,2025-06-20,0
C137695,Lake Debra,Social Media,1,460.64,2024-04-28,0
C137696,New Roberttown,App Store,1,242.33,2023-11-16,0
C137697,East Jill,Paid Search,1,223.69,2023-07-28,0
C137698,East Jessetown,Paid Search,1,401.14,2024-03-28,0
C137699,Lake Roberto,Social Media,1,68.01,2024-09-18,0
C137700,East Jessetown,App Store,4,1809.62,2024-10-22,1
